"idx","sex","status","grade"
"79099","남","유료회원","초3학년"
"4111","여","유료회원","초5학년"
"29818","여","유료회원","초4학년"
"27352","남","유료회원","초5학년"
"52267","남","유료회원","초4학년"
"6692","여","유료회원","초4학년"
"61019","남","학습만료","초3학년"
"64428","남","유료회원","초4학년"
"22555","여","유료회원","초6학년"
"12103","여","유료회원","초3학년"
"11744","남","유료회원","초3학년"
"51279","여","유료회원","초4학년"
"21877","남","유료회원","초1학년"
"26237","남","유료회원","초4학년"
"24741","여","유료회원","초3학년"
"99390","정보없음","유료회원","초1학년"
"50778","여","유료회원","초3학년"
"100148","여","유료회원","초1학년"
"19871","남","유료회원","초6학년"
"6125","여","유료회원","초6학년"
"86996","남","유료회원","0학년"
"34882","남","유료회원","초5학년"
"82871","남","유료회원","초6학년"
"18266","여","유료회원","초3학년"
"8135","여","유료회원","초5학년"
"6896","여","유료회원","초3학년"
"24884","정보없음","유료회원","초4학년"
"39780","여","유료회원","초2학년"
"18747","여","유료회원","초5학년"
"47207","여","유료회원","초4학년"
"40621","여","유료회원","초4학년"
"79800","여","유료회원","초2학년"
"22221","여","유료회원","초6학년"
"36255","여","유료회원","초3학년"
"50866","남","유료회원","초3학년"
"5548","남","유료회원","초2학년"
"1611","여","유료회원","초2학년"
"76273","여","유료회원","초3학년"
"42172","남","유료회원","초3학년"
"2207","여","유료회원","초1학년"
"77727","남","유료회원","초1학년"
"47247","남","유료회원","초4학년"
"2331","여","유료회원","초6학년"
"886","여","유료회원","초5학년"
"85315","남","유료회원","0학년"
"392","남","유료회원","초2학년"
"22418","여","유료회원","초4학년"
"45565","여","유료회원","초4학년"
"30662","남","유료회원","초3학년"
"41429","여","유료회원","초3학년"
"22995","여","유료회원","초5학년"
"23281","남","유료회원","초4학년"
"15329","여","유료회원","초6학년"
"11726","여","유료회원","초3학년"
"79242","남","유료회원","초6학년"
"36185","남","유료회원","초5학년"
"88503","여","유료회원","초1학년"
"45996","여","유료회원","초4학년"
"94562","남","유료회원","초4학년"
"66473","여","유료회원","초6학년"
"47866","남","유료회원","초5학년"
"72330","남","유료회원","초3학년"
"31865","남","유료회원","초5학년"
"11135","여","유료회원","초5학년"
"101934","남","유료회원","초2학년"
"9443","여","유료회원","초5학년"
"72657","여","유료회원","초4학년"
"32115","남","유료회원","초2학년"
"19539","여","유료회원","초1학년"
"69319","남","유료회원","초4학년"
"20553","여","유료회원","초2학년"
"62567","여","유료회원","초2학년"
"46560","남","유료회원","초2학년"
"25910","여","유료회원","초3학년"
"86542","남","유료회원","초2학년"
"32448","남","유료회원","초5학년"
"11874","남","유료회원","초3학년"
"29837","남","유료회원","초2학년"
"655","정보없음","유료회원","초1학년"
"38786","여","유료회원","초2학년"
"51732","남","유료회원","초3학년"
"221","여","유료회원","초4학년"
"48468","남","유료회원","초5학년"
"31279","여","유료회원","초6학년"
"16368","여","유료회원","초6학년"
"3526","남","유료회원","초6학년"
"30727","남","유료회원","0학년"
"24347","여","유료회원","초5학년"
"27107","남","유료회원","초2학년"
"16464","여","유료회원","초6학년"
"1150","여","유료회원","초3학년"
"73615","여","유료회원","초2학년"
"454","정보없음","유료회원","초3학년"
"8644","남","유료회원","초3학년"
"2578","남","유료회원","초6학년"
"17377","남","유료회원","초2학년"
"9745","여","유료회원","초3학년"
"6855","남","유료회원","초4학년"
"68989","남","유료회원","초1학년"
"23391","남","유료회원","초5학년"
"87345","여","유료회원","0학년"
"66854","여","유료회원","초1학년"
"87102","남","유료회원","초1학년"
"33670","남","유료회원","초4학년"
"64125","남","유료회원","초5학년"
"33770","여","유료회원","초5학년"
"47568","여","유료회원","초6학년"
"37142","여","유료회원","초3학년"
"13505","남","유료회원","초5학년"
"85157","여","유료회원","초5학년"
"41511","남","유료회원","초2학년"
"43662","여","유료회원","초4학년"
"8787","여","유료회원","초5학년"
"814","남","유료회원","초4학년"
"35754","남","유료회원","초3학년"
"5894","여","유료회원","초6학년"
"36958","남","유료회원","초5학년"
"3562","여","유료회원","초2학년"
"28051","여","유료회원","초5학년"
"846","여","유료회원","초2학년"
"31869","남","유료회원","초3학년"
"44013","여","유료회원","초4학년"
"57703","여","유료회원","초3학년"
"67405","남","유료회원","초3학년"
"88006","남","유료회원","초1학년"
"52327","여","유료회원","초3학년"
"3306","남","유료회원","초2학년"
"13694","여","유료회원","초4학년"
"98814","남","유료회원","0학년"
"276","여","유료회원","초2학년"
"9314","여","유료회원","초2학년"
"53080","여","유료회원","초3학년"
"7168","남","유료회원","초2학년"
"30700","남","유료회원","초5학년"
"16192","남","유료회원","초6학년"
"40026","남","유료회원","초1학년"
"2282","남","유료회원","초2학년"
"15737","남","유료회원","초2학년"
"82589","남","유료회원","초2학년"
"10917","여","유료회원","초6학년"
"79073","여","유료회원","초4학년"
"82416","남","유료회원","초5학년"
"11055","남","유료회원","초2학년"
"36783","여","유료회원","초5학년"
"14071","여","유료회원","초4학년"
"101783","여","유료회원","초3학년"
"65254","남","유료회원","초6학년"
"38693","남","유료회원","초1학년"
"6036","남","유료회원","초1학년"
"35333","남","유료회원","초2학년"
"12046","남","유료회원","초2학년"
"44525","여","유료회원","초1학년"
"26925","정보없음","유료회원","초6학년"
"1397","여","유료회원","초5학년"
"82454","남","유료회원","초4학년"
"47024","여","유료회원","초5학년"
"8375","남","유료회원","초6학년"
"3089","여","유료회원","초4학년"
"49957","여","유료회원","초3학년"
"22697","여","유료회원","초2학년"
"43587","정보없음","유료회원","초4학년"
"8105","여","유료회원","초6학년"
"45498","남","유료회원","초2학년"
"32455","남","유료회원","초5학년"
"86903","남","유료회원","초1학년"
"13989","여","유료회원","초4학년"
"19008","남","유료회원","초6학년"
"56824","여","유료회원","초3학년"
"1810","남","유료회원","초2학년"
"72471","남","유료회원","초4학년"
"23578","여","유료회원","초4학년"
"65805","여","유료회원","초4학년"
"87212","남","유료회원","초5학년"
"425","남","유료회원","초1학년"
"59179","여","유료회원","초2학년"
"59157","남","유료회원","초6학년"
"19586","여","유료회원","초5학년"
"75850","여","유료회원","초3학년"
"22523","여","유료회원","초3학년"
"46176","여","유료회원","초2학년"
"35415","여","유료회원","초6학년"
"51872","남","유료회원","초3학년"
"72765","여","유료회원","초5학년"
"18664","여","유료회원","초3학년"
"18664","여","학습만료","초3학년"
"32749","남","유료회원","초2학년"
"57437","남","유료회원","초3학년"
"19790","여","유료회원","초4학년"
"81850","남","유료회원","초2학년"
"10827","남","유료회원","초3학년"
"16869","여","유료회원","초1학년"
"68254","남","유료회원","초6학년"
"56318","남","유료회원","초2학년"
"30187","남","유료회원","초4학년"
"46559","남","유료회원","0학년"
"46881","남","유료회원","초2학년"
"54959","남","유료회원","초4학년"
"72181","정보없음","유료회원","초2학년"
"41860","남","유료회원","초3학년"
"34327","정보없음","유료회원","초3학년"
"22763","남","유료회원","초4학년"
"99319","여","유료회원","초3학년"
"97423","남","유료회원","초6학년"
"13375","남","유료회원","초2학년"
"14118","여","유료회원","초5학년"
"12056","남","유료회원","초3학년"
"21633","남","유료회원","초4학년"
"46976","남","유료회원","초6학년"
"2095","남","유료회원","초5학년"
"26853","정보없음","유료회원","초4학년"
"1360","남","유료회원","초5학년"
"42898","여","유료회원","초4학년"
"35337","남","유료회원","초6학년"
"15479","여","유료회원","초5학년"
"32239","여","유료회원","초3학년"
"9794","여","유료회원","초4학년"
"62859","여","유료회원","초3학년"
"60890","남","유료회원","초3학년"
"14768","여","유료회원","초5학년"
"65222","남","유료회원","초1학년"
"34212","남","학습만료","초2학년"
"73220","남","유료회원","초4학년"
"49114","여","유료회원","초2학년"
"11290","여","유료회원","초5학년"
"65815","여","유료회원","초1학년"
"90866","남","유료회원","0학년"
"7630","남","유료회원","초2학년"
"61189","남","유료회원","초4학년"
"67346","여","유료회원","초5학년"
"68905","남","유료회원","초3학년"
"43573","남","유료회원","초5학년"
"27950","남","유료회원","초1학년"
"36850","남","유료회원","초5학년"
"42653","여","유료회원","초5학년"
"33263","남","유료회원","초1학년"
"14584","여","유료회원","초2학년"
"37140","여","유료회원","초4학년"
"26194","남","유료회원","초2학년"
"52047","여","유료회원","초5학년"
"43211","남","유료회원","초3학년"
"58715","여","유료회원","초1학년"
"64693","남","유료회원","초6학년"
"71266","여","유료회원","초3학년"
"44499","남","유료회원","초3학년"
"31628","여","유료회원","초3학년"
"39689","여","유료회원","초1학년"
"75989","여","유료회원","초5학년"
"14426","남","유료회원","초3학년"
"29543","남","유료회원","초6학년"
"5119","여","유료회원","초2학년"
"60683","남","유료회원","초6학년"
"10005","남","유료회원","초1학년"
