"idx","proc_ym","proc_ymd","point"
"88508","202304","20230413","2000"
"91987","202305","20230519","4500"
"93612","202305","20230524","5000"
"93612","202305","20230524","4500"
"88018","202304","20230404","2000"
"88018","202304","20230404","1000"
"88018","202304","20230404","500"
"88018","202304","20230404","1500"
"94951","202306","20230628","5000"
"96511","202306","20230628","5000"
"88600","202304","20230412","5000"
"90182","202304","20230420","2500"
"90182","202304","20230420","2000"
"90182","202304","20230420","500"
"90182","202304","20230420","1000"
"90182","202304","20230420","1500"
"90075","202304","20230420","3000"
"90075","202304","20230420","4000"
"90075","202304","20230420","3500"
"90075","202304","20230420","2500"
"90075","202304","20230420","2000"
"90075","202304","20230420","4500"
"90075","202304","20230420","5000"
"94228","202305","20230530","1500"
"94228","202305","20230530","500"
"94228","202305","20230530","1000"
"94211","202305","20230530","4000"
"94211","202305","20230530","2500"
"94211","202305","20230530","1500"
"94211","202305","20230530","2000"
"94211","202305","20230530","3000"
"94211","202305","20230530","1000"
"94211","202305","20230530","3500"
"94211","202305","20230530","500"
"92665","202305","20230512","1000"
"92665","202305","20230512","500"
"96074","202306","20230625","1500"
"96074","202306","20230625","2000"
"94909","202306","20230618","5000"
"96584","202306","20230626","3000"
"96584","202306","20230626","500"
"96584","202306","20230626","1500"
"96584","202306","20230626","1000"
"96584","202306","20230626","2000"
"96584","202306","20230626","2500"
"96584","202306","20230626","3500"
"96579","202306","20230626","1000"
"96579","202306","20230626","500"
"90912","202304","20230426","500"
"94183","202305","20230531","5000"
"94183","202305","20230531","4500"
"89509","202304","20230416","3000"
"89509","202304","20230416","2500"
"93079","202305","20230517","1500"
"93079","202305","20230517","1000"
"93079","202305","20230517","500"
"93079","202305","20230517","2000"
"86164","202304","20230407","3500"
"86164","202304","20230407","2000"
"86164","202304","20230407","3000"
"86164","202304","20230407","2500"
"90834","202304","20230425","500"
"90448","202304","20230425","4000"
"90448","202304","20230425","4500"
"90448","202304","20230425","5000"
"90809","202304","20230425","1500"
"90809","202304","20230425","1000"
"90809","202304","20230425","500"
"90721","202304","20230425","5000"
"60257","202304","20230425","2000"
"93891","202305","20230525","2000"
"93891","202305","20230525","2500"
"93891","202305","20230525","1000"
"93891","202305","20230525","1500"
"93891","202305","20230525","500"
"91406","202304","20230429","500"
"88790","202304","20230410","5000"
"88790","202304","20230410","4000"
"88790","202304","20230410","3000"
"88790","202304","20230410","4500"
"88790","202304","20230410","3500"
"90458","202304","20230421","1000"
"90458","202304","20230421","500"
"90458","202304","20230421","2000"
"90458","202304","20230421","1500"
"90458","202304","20230421","2500"
"90458","202304","20230421","3000"
"88575","202304","20230410","1500"
"88575","202304","20230410","1000"
"88575","202304","20230410","500"
"89827","202304","20230417","500"
"89827","202304","20230417","1000"
"89827","202304","20230417","1500"
"95725","202306","20230615","500"
"95725","202306","20230615","1000"
"95725","202306","20230615","1500"
"95594","202306","20230614","500"
"94895","202306","20230607","500"
"93596","202306","20230605","3500"
"93596","202306","20230605","2000"
"93596","202306","20230605","2500"
"93596","202306","20230605","4500"
"93596","202306","20230605","4000"
"93596","202306","20230605","3000"
"96039","202306","20230620","1500"
"96039","202306","20230620","500"
"96039","202306","20230620","1000"
"96039","202306","20230620","2000"
"93140","202305","20230518","1500"
"93140","202305","20230518","1000"
"93140","202305","20230518","500"
"93210","202305","20230518","500"
"68890","202306","20230616","5000"
"88517","202304","20230408","1000"
"89453","202304","20230414","3500"
"89453","202304","20230414","500"
"89453","202304","20230414","2000"
"89453","202304","20230414","2500"
"89453","202304","20230414","1000"
"89453","202304","20230414","1500"
"89453","202304","20230414","3000"
"94574","202306","20230603","3500"
"94574","202306","20230603","3000"
"94574","202306","20230603","4000"
"94574","202306","20230603","4500"
"94845","202306","20230608","4500"
"94845","202306","20230608","5000"
"94845","202306","20230608","4000"
"96645","202306","20230627","5000"
"96645","202306","20230627","2000"
"96645","202306","20230627","4000"
"96645","202306","20230627","4500"
"96645","202306","20230627","1500"
"96645","202306","20230627","3500"
"96645","202306","20230627","1000"
"96645","202306","20230627","2500"
"96645","202306","20230627","3000"
"92487","202305","20230511","3000"
"92487","202305","20230511","500"
"92487","202305","20230511","4000"
"92487","202305","20230511","4500"
"92487","202305","20230511","2500"
"92487","202305","20230511","3500"
"92487","202305","20230511","2000"
"92487","202305","20230511","1500"
"92487","202305","20230511","1000"
"88257","202304","20230406","4500"
"88257","202304","20230406","3000"
"88257","202304","20230406","4000"
"88257","202304","20230406","3500"
"88257","202304","20230406","2500"
"87922","202304","20230406","4000"
"87922","202304","20230406","5000"
"87922","202304","20230406","4500"
"88042","202304","20230406","5000"
"91130","202304","20230428","4500"
"91130","202304","20230428","1000"
"91130","202304","20230428","5000"
"91130","202304","20230428","2000"
"91130","202304","20230428","1500"
"91130","202304","20230428","2500"
"91130","202304","20230428","3000"
"91130","202304","20230428","4000"
"91130","202304","20230428","500"
"91130","202304","20230428","3500"
"95564","202306","20230613","500"
"93563","202305","20230524","5000"
"93563","202305","20230524","4500"
"87788","202304","20230404","5000"
"87788","202304","20230404","3500"
"87788","202304","20230404","4000"
"87788","202304","20230404","4500"
"87788","202304","20230404","3000"
"87083","202304","20230404","3500"
"87083","202304","20230404","2000"
"87083","202304","20230404","2500"
"87083","202304","20230404","3000"
"96914","202306","20230628","500"
"89871","202304","20230420","4000"
"89871","202304","20230420","5000"
"89871","202304","20230420","4500"
"89871","202304","20230420","3500"
"94022","202305","20230530","4500"
"94022","202305","20230530","5000"
"94022","202305","20230530","4000"
"94022","202305","20230530","3500"
"94341","202305","20230530","2500"
"94341","202305","20230530","3000"
"94341","202305","20230530","1500"
"94341","202305","20230530","500"
"94341","202305","20230530","2000"
"94341","202305","20230530","3500"
"94341","202305","20230530","1000"
"96143","202306","20230629","4500"
"96143","202306","20230629","4500"
"96143","202306","20230629","5000"
"96143","202306","20230629","5000"
"91573","202305","20230509","4000"
"91573","202305","20230509","500"
"91573","202305","20230509","3500"
"91573","202305","20230509","2500"
"91573","202305","20230509","1000"
"91573","202305","20230509","3000"
"91573","202305","20230509","4500"
"91573","202305","20230509","2000"
"91573","202305","20230509","5000"
"91573","202305","20230509","1500"
"91917","202305","20230509","1000"
"91917","202305","20230509","2500"
"91917","202305","20230509","4000"
"91917","202305","20230509","3500"
"91917","202305","20230509","5000"
"91917","202305","20230509","500"
"91917","202305","20230509","4500"
"91917","202305","20230509","1500"
"91917","202305","20230509","2000"
"91917","202305","20230509","3000"
"96536","202306","20230626","1000"
"96536","202306","20230626","1500"
"96652","202306","20230626","500"
"96652","202306","20230626","1500"
"96652","202306","20230626","1000"
"96478","202306","20230626","500"
"96478","202306","20230626","1000"
"90518","202304","20230426","4000"
"90518","202304","20230426","5000"
"90518","202304","20230426","4500"
"94345","202305","20230531","1000"
"94345","202305","20230531","1500"
"89047","202304","20230411","500"
"89047","202304","20230411","1000"
"89047","202304","20230411","1500"
"89047","202304","20230411","2000"
"89047","202304","20230411","3000"
"89047","202304","20230411","2500"
"93175","202305","20230517","1500"
"93175","202305","20230517","500"
"93175","202305","20230517","2000"
"93175","202305","20230517","1000"
"90436","202305","20230517","1000"
"95302","202306","20230611","2000"
"95302","202306","20230611","1000"
"95302","202306","20230611","1500"
"95302","202306","20230611","500"
"95302","202306","20230611","2500"
"88090","202304","20230407","4500"
"88090","202304","20230407","5000"
"88090","202304","20230407","4000"
"89965","202304","20230418","3500"
"89965","202304","20230418","500"
"89965","202304","20230418","4000"
"89965","202304","20230418","1000"
"89965","202304","20230418","5000"
"89965","202304","20230418","2000"
"89965","202304","20230418","2500"
"89965","202304","20230418","4500"
"89965","202304","20230418","1500"
"89965","202304","20230418","3000"
"90617","202304","20230425","3500"
"90617","202304","20230425","4000"
"90617","202304","20230425","4500"
"90617","202304","20230425","3000"
"90617","202304","20230425","5000"
"93760","202305","20230525","2500"
"93760","202305","20230525","4000"
"93760","202305","20230525","500"
"93760","202305","20230525","4500"
"93760","202305","20230525","3000"
"93760","202305","20230525","2000"
"93760","202305","20230525","3500"
"93760","202305","20230525","1500"
"93760","202305","20230525","5000"
"93760","202305","20230525","1000"
"91235","202304","20230429","4500"
"91235","202304","20230429","4000"
"91235","202304","20230429","3500"
"90418","202304","20230422","5000"
"90530","202304","20230422","500"
"87623","202304","20230401","3000"
"87623","202304","20230401","2500"
"87623","202304","20230401","2000"
"87623","202304","20230401","5000"
"87623","202304","20230401","1000"
"87623","202304","20230401","3500"
"87623","202304","20230401","4000"
"87623","202304","20230401","1500"
"87623","202304","20230401","4500"
"87623","202304","20230401","500"
"94801","202306","20230604","1000"
"94801","202306","20230604","1500"
"94801","202306","20230604","3000"
"94801","202306","20230604","3500"
"94801","202306","20230604","2500"
"94801","202306","20230604","500"
"94801","202306","20230604","2000"
"88602","202304","20230410","2000"
"88602","202304","20230410","500"
"88602","202304","20230410","1500"
"88602","202304","20230410","1000"
"88602","202304","20230410","2500"
"88698","202304","20230410","1500"
"88698","202304","20230410","2000"
"88588","202304","20230417","5000"
"88588","202304","20230417","4500"
"89845","202304","20230417","1500"
"89845","202304","20230417","2000"
"89845","202304","20230417","500"
"89845","202304","20230417","1000"
"95453","202306","20230614","5000"
"95453","202306","20230614","5000"
"94626","202306","20230614","4000"
"94626","202306","20230614","5000"
"94626","202306","20230614","3500"
"94626","202306","20230614","3000"
"94626","202306","20230614","2500"
"94626","202306","20230614","4500"
"95370","202306","20230614","4500"
"95370","202306","20230614","3000"
"95370","202306","20230614","2500"
"95370","202306","20230614","4000"
"95370","202306","20230614","3500"
"95883","202306","20230619","2000"
"95883","202306","20230619","1500"
"95251","202306","20230622","4000"
"95251","202306","20230622","4500"
"87544","202304","20230403","3500"
"87544","202304","20230403","2500"
"87544","202304","20230403","2000"
"87544","202304","20230403","3000"
"87497","202304","20230403","4000"
"87497","202304","20230403","4500"
"87497","202304","20230403","3500"
"95830","202306","20230616","1500"
"95830","202306","20230616","4000"
"95830","202306","20230616","1000"
"95830","202306","20230616","4500"
"95830","202306","20230616","2500"
"95830","202306","20230616","5000"
"95830","202306","20230616","500"
"95830","202306","20230616","3000"
"95830","202306","20230616","3500"
"95830","202306","20230616","2000"
"89036","202304","20230414","3000"
"89036","202304","20230414","2500"
"89517","202304","20230414","500"
"88080","202304","20230405","1500"
"88080","202304","20230405","1000"
"88080","202304","20230405","500"
"88080","202304","20230405","2000"
"95815","202306","20230627","1000"
"95815","202306","20230627","1500"
"94957","202306","20230612","5000"
"94957","202306","20230612","4500"
"90934","202304","20230427","5000"
"90934","202304","20230427","4000"
"90934","202304","20230427","4500"
"80353","202304","20230402","4500"
"91189","202304","20230428","3500"
"91189","202304","20230428","2500"
"91189","202304","20230428","4500"
"91189","202304","20230428","5000"
"91189","202304","20230428","3000"
"91189","202304","20230428","4000"
"95175","202306","20230609","5000"
"95175","202306","20230609","2000"
"95175","202306","20230609","3500"
"95175","202306","20230609","2500"
"95175","202306","20230609","4000"
"95175","202306","20230609","3000"
"95175","202306","20230609","500"
"95175","202306","20230609","1000"
"95175","202306","20230609","4500"
"95175","202306","20230609","1500"
"93394","202305","20230519","1000"
"93394","202305","20230519","500"
"88372","202304","20230413","1000"
"88372","202304","20230413","2000"
"88372","202304","20230413","1500"
"88372","202304","20230413","2500"
"88372","202304","20230413","500"
"95106","202306","20230613","5000"
"95106","202306","20230613","4500"
"95559","202306","20230613","500"
"95559","202306","20230613","1000"
"90617","202304","20230424","2500"
"90617","202304","20230424","2000"
"90617","202304","20230424","1500"
"90617","202304","20230424","500"
"90617","202304","20230424","1000"
"92593","202305","20230524","3500"
"92593","202305","20230524","4500"
"92593","202305","20230524","4000"
"93453","202305","20230524","5000"
"87430","202304","20230404","5000"
"96725","202306","20230628","2000"
"96725","202306","20230628","1000"
"96725","202306","20230628","1500"
"96725","202306","20230628","500"
"90031","202304","20230420","2000"
"93803","202305","20230530","3000"
"93803","202305","20230530","3500"
"93803","202305","20230530","2500"
"93803","202305","20230530","4000"
"91978","202305","20230509","3000"
"91978","202305","20230509","4000"
"91978","202305","20230509","500"
"91978","202305","20230509","2000"
"91978","202305","20230509","5000"
"91978","202305","20230509","1000"
"91978","202305","20230509","1500"
"91978","202305","20230509","3500"
"91978","202305","20230509","2500"
"91978","202305","20230509","4500"
"91774","202305","20230509","2500"
"91774","202305","20230509","5000"
"91774","202305","20230509","1000"
"91774","202305","20230509","4000"
"91774","202305","20230509","500"
"91774","202305","20230509","4500"
"91774","202305","20230509","2000"
"91774","202305","20230509","3000"
"91774","202305","20230509","3500"
"91774","202305","20230509","1500"
"91364","202305","20230509","1000"
"91364","202305","20230509","2000"
"91364","202305","20230509","3500"
"91364","202305","20230509","3000"
"91364","202305","20230509","4500"
"91364","202305","20230509","5000"
"91364","202305","20230509","1500"
"91364","202305","20230509","2500"
"91364","202305","20230509","4000"
"95977","202306","20230618","3500"
"95977","202306","20230618","500"
"95977","202306","20230618","2500"
"95977","202306","20230618","1500"
"95977","202306","20230618","1000"
"95977","202306","20230618","2000"
"95977","202306","20230618","3000"
"96600","202306","20230626","500"
"96600","202306","20230626","1500"
"96600","202306","20230626","1000"
"90496","202304","20230426","5000"
"90496","202304","20230426","4500"
"90962","202304","20230426","500"
"90962","202304","20230426","500"
"90699","202304","20230426","1500"
"94011","202305","20230531","4000"
"94011","202305","20230531","5000"
"94011","202305","20230531","4500"
"94011","202305","20230531","3500"
"88774","202304","20230411","5000"
"88351","202304","20230411","3500"
"88351","202304","20230411","5000"
"88351","202304","20230411","4000"
"88351","202304","20230411","4500"
"90928","202305","20230510","3000"
"90928","202305","20230510","4000"
"90928","202305","20230510","3500"
"90928","202305","20230510","4500"
"96439","202306","20230623","2000"
"96439","202306","20230623","2500"
"96439","202306","20230623","1000"
"96439","202306","20230623","500"
"96439","202306","20230623","1500"
"96439","202306","20230623","3000"
"93066","202305","20230517","1500"
"93066","202305","20230517","500"
"93066","202305","20230517","2000"
"93066","202305","20230517","2500"
"93066","202305","20230517","1000"
"92642","202305","20230517","5000"
"92912","202305","20230517","3500"
"92912","202305","20230517","3000"
"92912","202305","20230517","2500"
"93431","202306","20230611","4000"
"88281","202304","20230407","4000"
"88281","202304","20230407","5000"
"88281","202304","20230407","4500"
"88281","202304","20230407","3500"
"88555","202304","20230407","1500"
"88555","202304","20230407","500"
"88555","202304","20230407","1000"
"88223","202304","20230407","2000"
"88223","202304","20230407","3000"
"88223","202304","20230407","3500"
"88223","202304","20230407","2500"
"88223","202304","20230407","4000"
"89738","202304","20230418","3500"
"89738","202304","20230418","4000"
"89738","202304","20230418","4500"
"89738","202304","20230418","5000"
"88882","202304","20230418","3000"
"89628","202304","20230418","5000"
"89628","202304","20230418","4000"
"89628","202304","20230418","4500"
"93901","202305","20230525","3000"
"93901","202305","20230525","1500"
"93901","202305","20230525","2000"
"93901","202305","20230525","2500"
"93901","202305","20230525","1000"
"93901","202305","20230525","500"
"93831","202305","20230525","1500"
"93831","202305","20230525","3500"
"93831","202305","20230525","1000"
"93831","202305","20230525","4000"
"93831","202305","20230525","500"
"93831","202305","20230525","5000"
"93831","202305","20230525","3000"
"93831","202305","20230525","2500"
"93831","202305","20230525","4500"
"93831","202305","20230525","2000"
"87592","202304","20230401","1500"
"87592","202304","20230401","1000"
"87592","202304","20230401","2500"
"87592","202304","20230401","2000"
"88847","202304","20230410","2000"
"88847","202304","20230410","1000"
"88847","202304","20230410","1500"
"88847","202304","20230410","500"
"88847","202304","20230410","3000"
"88847","202304","20230410","2500"
"88847","202304","20230410","3500"
"89898","202304","20230421","5000"
"89898","202304","20230421","4500"
"89898","202304","20230421","4000"
"96021","202306","20230619","500"
"87747","202304","20230403","500"
"87747","202304","20230403","2500"
"87747","202304","20230403","1000"
"87747","202304","20230403","4500"
"87747","202304","20230403","5000"
"87747","202304","20230403","1500"
"87747","202304","20230403","3000"
"87747","202304","20230403","3500"
"87747","202304","20230403","2000"
"87747","202304","20230403","4000"
"94831","202306","20230607","4000"
"94831","202306","20230607","5000"
"94831","202306","20230607","4500"
"96101","202306","20230620","1500"
"96101","202306","20230620","2500"
"96101","202306","20230620","2000"
"96101","202306","20230620","1000"
"96101","202306","20230620","3000"
"96101","202306","20230620","500"
"95662","202306","20230620","4500"
"89423","202304","20230414","500"
"89423","202304","20230414","500"
"89408","202304","20230414","3000"
"89408","202304","20230414","4500"
"89408","202304","20230414","4000"
"89408","202304","20230414","3500"
"96647","202306","20230627","2000"
"96647","202306","20230627","1000"
"96647","202306","20230627","2500"
"96647","202306","20230627","1500"
"96647","202306","20230627","500"
"92964","202305","20230522","2500"
"92964","202305","20230522","3500"
"92964","202305","20230522","3000"
"92583","202305","20230511","500"
"87704","202304","20230402","3000"
"87704","202304","20230402","3500"
"87704","202304","20230402","2000"
"87704","202304","20230402","500"
"87704","202304","20230402","2500"
"87704","202304","20230402","1000"
"87704","202304","20230402","1500"
"90580","202304","20230423","500"
"90580","202304","20230423","1500"
"90580","202304","20230423","1000"
"90580","202304","20230423","2000"
"90005","202304","20230419","4000"
"90005","202304","20230419","3500"
"90005","202304","20230419","3000"
"90005","202304","20230419","500"
"90005","202304","20230419","2000"
"90005","202304","20230419","1000"
"90005","202304","20230419","1500"
"90005","202304","20230419","2500"
"88405","202304","20230413","4000"
"88405","202304","20230413","2500"
"88405","202304","20230413","3500"
"88405","202304","20230413","3000"
"95234","202306","20230609","500"
"95234","202306","20230609","1000"
"89079","202304","20230413","5000"
"89079","202304","20230413","4000"
"89079","202304","20230413","3000"
"89079","202304","20230413","3500"
"89079","202304","20230413","4500"
"95551","202306","20230613","2000"
"95551","202306","20230613","500"
"95551","202306","20230613","1500"
"95551","202306","20230613","1000"
"95551","202306","20230613","2500"
"92750","202305","20230515","500"
"92750","202305","20230515","1000"
"92750","202305","20230515","1500"
"92843","202305","20230515","500"
"92843","202305","20230515","1500"
"92843","202305","20230515","1000"
"92843","202305","20230515","2000"
"87991","202304","20230404","1000"
"87991","202304","20230404","500"
"87991","202304","20230404","1500"
"63171","202304","20230404","3500"
"63171","202304","20230404","4000"
"63171","202304","20230404","5000"
"63171","202304","20230404","2500"
"63171","202304","20230404","4500"
"63171","202304","20230404","3000"
"89125","202304","20230412","500"
"89125","202304","20230412","1500"
"89125","202304","20230412","1000"
"89252","202304","20230412","500"
"89252","202304","20230412","1000"
"89181","202304","20230412","500"
"89181","202304","20230412","2000"
"89181","202304","20230412","2500"
"89181","202304","20230412","1000"
"89181","202304","20230412","1500"
"91060","202305","20230509","3000"
"91060","202305","20230509","4500"
"91060","202305","20230509","4000"
"91060","202305","20230509","3500"
"91060","202305","20230509","2500"
"91060","202305","20230509","5000"
"91052","202305","20230509","5000"
"91052","202305","20230509","4500"
"91650","202305","20230509","3000"
"91650","202305","20230509","5000"
"91650","202305","20230509","1000"
"91650","202305","20230509","4500"
"91650","202305","20230509","3500"
"91650","202305","20230509","1500"
"91650","202305","20230509","2000"
"91650","202305","20230509","4000"
"91650","202305","20230509","500"
"91650","202305","20230509","2500"
"94661","202306","20230606","4000"
"94661","202306","20230606","3000"
"94661","202306","20230606","2500"
"94661","202306","20230606","3500"
"93043","202305","20230520","2500"
"93043","202305","20230520","2000"
"93043","202305","20230520","1500"
"94324","202305","20230531","500"
"94324","202305","20230531","1000"
"96021","202306","20230621","4000"
"96021","202306","20230621","4000"
"96021","202306","20230621","4500"
"96021","202306","20230621","4500"
"88767","202304","20230411","4500"
"88767","202304","20230411","5000"
"89048","202304","20230411","500"
"89048","202304","20230411","2000"
"89048","202304","20230411","1500"
"89048","202304","20230411","1000"
"95299","202306","20230611","3500"
"95299","202306","20230611","2500"
"95299","202306","20230611","2000"
"95299","202306","20230611","1500"
"95299","202306","20230611","1000"
"95299","202306","20230611","3000"
"95299","202306","20230611","500"
"93918","202305","20230525","500"
"93918","202305","20230525","1000"
"93918","202305","20230525","1500"
"56709","202304","20230425","3500"
"56709","202304","20230425","3500"
"56709","202304","20230425","3000"
"56709","202304","20230425","3000"
"56709","202304","20230425","4000"
"56709","202304","20230425","4000"
"90551","202304","20230425","3000"
"90551","202304","20230425","2000"
"90551","202304","20230425","3500"
"90551","202304","20230425","2500"
"91401","202304","20230429","1000"
"91401","202304","20230429","500"
"89677","202304","20230429","3500"
"89677","202304","20230429","4500"
"89677","202304","20230429","4000"
"89811","202304","20230417","500"
"89811","202304","20230417","1500"
"89811","202304","20230417","1000"
"95752","202306","20230619","5000"
"95667","202306","20230619","5000"
"95667","202306","20230619","4000"
"95667","202306","20230619","4500"
"89595","202304","20230415","500"
"89595","202304","20230415","1000"
"87609","202304","20230403","1000"
"87609","202304","20230403","500"
"87609","202304","20230403","1500"
"87609","202304","20230403","2000"
"94942","202306","20230607","4000"
"94942","202306","20230607","4500"
"94942","202306","20230607","1000"
"94942","202306","20230607","3000"
"94942","202306","20230607","3500"
"94942","202306","20230607","1500"
"94942","202306","20230607","2000"
"94942","202306","20230607","2500"
"94942","202306","20230607","500"
"94520","202306","20230607","3500"
"94520","202306","20230607","4000"
"94520","202306","20230607","3000"
"93272","202305","20230518","500"
"93064","202305","20230518","4000"
"93064","202305","20230518","3000"
"93064","202305","20230518","3500"
"93064","202305","20230518","2500"
"94317","202306","20230610","2500"
"89440","202304","20230414","3000"
"89440","202304","20230414","1000"
"89440","202304","20230414","1500"
"89440","202304","20230414","3500"
"89440","202304","20230414","2000"
"89440","202304","20230414","500"
"89440","202304","20230414","2500"
"87729","202304","20230405","5000"
"95016","202306","20230608","5000"
"95016","202306","20230608","3500"
"95016","202306","20230608","4500"
"95016","202306","20230608","4000"
"94985","202306","20230608","5000"
"94985","202306","20230608","3500"
"94985","202306","20230608","4500"
"94985","202306","20230608","4000"
"94985","202306","20230608","3000"
"95372","202306","20230612","500"
"91172","202305","20230511","3000"
"92613","202305","20230511","3000"
"92613","202305","20230511","4000"
"92613","202305","20230511","2500"
"92613","202305","20230511","3500"
"92613","202305","20230511","2000"
"92613","202305","20230511","500"
"92613","202305","20230511","1500"
"92613","202305","20230511","1000"
"88217","202304","20230406","3000"
"88217","202304","20230406","2000"
"88217","202304","20230406","2500"
"88217","202304","20230406","1000"
"88217","202304","20230406","1500"
"88217","202304","20230406","500"
"94141","202305","20230528","1500"
"94141","202305","20230528","500"
"94141","202305","20230528","1000"
"90380","202304","20230424","5000"
"90481","202304","20230424","4000"
"90481","202304","20230424","3500"
"90481","202304","20230424","4500"
"90698","202304","20230424","3000"
"90698","202304","20230424","2500"
"90698","202304","20230424","500"
"90698","202304","20230424","1500"
"90698","202304","20230424","2000"
"90698","202304","20230424","1000"
"94071","202305","20230527","1500"
"94071","202305","20230527","4500"
"94071","202305","20230527","4000"
"94071","202305","20230527","3000"
"94071","202305","20230527","3500"
"94071","202305","20230527","2000"
"94071","202305","20230527","2500"
"94071","202305","20230527","5000"
"93999","202305","20230526","500"
"93999","202305","20230526","1000"
"77358","202306","20230629","4500"
"77358","202306","20230629","5000"
"91863","202305","20230509","3000"
"91863","202305","20230509","1500"
"91863","202305","20230509","5000"
"91863","202305","20230509","500"
"91863","202305","20230509","4500"
"91863","202305","20230509","1000"
"91863","202305","20230509","2500"
"91863","202305","20230509","3500"
"91863","202305","20230509","4000"
"91863","202305","20230509","2000"
"90067","202305","20230509","3500"
"90067","202305","20230509","3000"
"90067","202305","20230509","4000"
"90067","202305","20230509","5000"
"90067","202305","20230509","2500"
"90067","202305","20230509","2000"
"90067","202305","20230509","4500"
"90067","202305","20230509","1500"
"91874","202305","20230509","3500"
"91874","202305","20230509","4500"
"91874","202305","20230509","500"
"91874","202305","20230509","2000"
"91874","202305","20230509","5000"
"91874","202305","20230509","1500"
"91874","202305","20230509","2500"
"91874","202305","20230509","3000"
"91874","202305","20230509","4000"
"91874","202305","20230509","1000"
"96288","202306","20230626","2000"
"96288","202306","20230626","2500"
"96288","202306","20230626","3000"
"96288","202306","20230626","1500"
"96384","202306","20230626","4500"
"96384","202306","20230626","3000"
"96384","202306","20230626","4000"
"96384","202306","20230626","5000"
"96384","202306","20230626","3500"
"90965","202304","20230426","1500"
"90965","202304","20230426","2000"
"90965","202304","20230426","2500"
"90965","202304","20230426","500"
"90965","202304","20230426","1000"
"92239","202305","20230510","4500"
"92239","202305","20230510","1000"
"92239","202305","20230510","3000"
"92239","202305","20230510","2500"
"92239","202305","20230510","3500"
"92239","202305","20230510","2000"
"92239","202305","20230510","5000"
"92239","202305","20230510","1500"
"92239","202305","20230510","500"
"92239","202305","20230510","4000"
"92901","202305","20230517","5000"
"92901","202305","20230517","4000"
"92901","202305","20230517","4500"
"92904","202305","20230517","2500"
"92904","202305","20230517","3500"
"92904","202305","20230517","3000"
"92904","202305","20230517","2000"
"92448","202305","20230517","4000"
"95355","202306","20230611","1000"
"95355","202306","20230611","1500"
"95355","202306","20230611","500"
"90722","202304","20230425","3000"
"90722","202304","20230425","2000"
"90722","202304","20230425","2500"
"90722","202304","20230425","1500"
"90723","202304","20230425","2000"
"90723","202304","20230425","1000"
"90723","202304","20230425","1500"
"90723","202304","20230425","2500"
"90723","202304","20230425","500"
"91357","202304","20230429","1000"
"91357","202304","20230429","500"
"92653","202305","20230516","2500"
"92653","202305","20230516","3000"
"92653","202305","20230516","4500"
"92653","202305","20230516","3500"
"92653","202305","20230516","4000"
"92830","202305","20230516","3000"
"92830","202305","20230516","2500"
"94585","202306","20230602","3000"
"94585","202306","20230602","3500"
"94578","202306","20230602","1000"
"94578","202306","20230602","500"
"94578","202306","20230602","2000"
"94578","202306","20230602","3500"
"94578","202306","20230602","3000"
"94578","202306","20230602","2500"
"94578","202306","20230602","1500"
"91440","202304","20230430","4500"
"91440","202304","20230430","5000"
"91440","202304","20230430","3500"
"91440","202304","20230430","2500"
"91440","202304","20230430","3000"
"91440","202304","20230430","4000"
"91440","202304","20230430","2000"
"91440","202304","20230430","1500"
"87356","202304","20230409","5000"
"94759","202306","20230604","4500"
"94759","202306","20230604","4000"
"94759","202306","20230604","3500"
"94759","202306","20230604","3000"
"94759","202306","20230604","2500"
"88639","202304","20230410","4500"
"88639","202304","20230410","5000"
"88639","202304","20230410","4000"
"89496","202304","20230417","2000"
"89496","202304","20230417","2500"
"89496","202304","20230417","3500"
"89496","202304","20230417","4000"
"89496","202304","20230417","3000"
"94872","202306","20230607","2000"
"94872","202306","20230607","4000"
"94872","202306","20230607","3500"
"94872","202306","20230607","1000"
"94872","202306","20230607","2500"
"94872","202306","20230607","500"
"94872","202306","20230607","1500"
"94872","202306","20230607","4500"
"94872","202306","20230607","3000"
"92767","202305","20230529","3500"
"95928","202306","20230620","5000"
"92788","202305","20230518","500"
"92788","202305","20230518","2000"
"92788","202305","20230518","1000"
"92788","202305","20230518","1500"
"94571","202306","20230601","1000"
"94571","202306","20230601","2000"
"94571","202306","20230601","500"
"94571","202306","20230601","1500"
"95811","202306","20230616","2500"
"95811","202306","20230616","4000"
"95811","202306","20230616","3500"
"95811","202306","20230616","2000"
"95811","202306","20230616","1500"
"95811","202306","20230616","3000"
"96445","202306","20230624","3000"
"96445","202306","20230624","2500"
"96445","202306","20230624","3500"
"96507","202306","20230624","500"
"89238","202304","20230414","5000"
"89367","202304","20230414","2000"
"89367","202304","20230414","3500"
"89367","202304","20230414","5000"
"89367","202304","20230414","3000"
"89367","202304","20230414","2500"
"89367","202304","20230414","4000"
"89367","202304","20230414","1500"
"89367","202304","20230414","4500"
"94813","202306","20230608","2500"
"94813","202306","20230608","2000"
"94813","202306","20230608","1500"
"96723","202306","20230627","500"
"95376","202306","20230612","2000"
"95376","202306","20230612","1000"
"95376","202306","20230612","4000"
"95376","202306","20230612","5000"
"95376","202306","20230612","500"
"95376","202306","20230612","3000"
"95376","202306","20230612","3500"
"95376","202306","20230612","2500"
"95376","202306","20230612","4500"
"95376","202306","20230612","1500"
"95023","202306","20230612","3500"
